state,avg_annual_rain_mm,avg_temp_c,avg_humidity_pct,coastal,mountainous,hazard_label
Telangana,930,30.604165946763164,56,0,0,Heatwave
Karnataka,1029,26.596127271844047,72,1,0,Flood
Jharkhand,1317,27.79107531924564,68,0,0,Flood
Madhya Pradesh,1120,28.26019929022487,58,0,0,Heatwave
Punjab,530,26.497924294581516,58,0,0,Flood
Haryana,580,27.42837273497531,49,0,0,Heatwave
Delhi,507,29.84138989159321,47,0,0,Heatwave
Kerala,2871,27.55702931829953,79,1,0,Flood
Assam,2947,25.854722870766587,77,0,1,Flood
Bihar,1173,29.95424973096233,63,0,0,Flood
Uttar Pradesh,1044,29.005795185217707,58,0,0,Heatwave
Rajasthan,681,31.07843314582209,49,0,0,Drought
Gujarat,673,30.379991406782285,51,1,0,Drought
Odisha,1451,29.863291115402383,78,1,0,Cyclone
Andhra Pradesh,1127,29.88712778254291,72,1,0,Cyclone
Tamil Nadu,934,30.698424617651355,66,1,0,Cyclone
West Bengal,1670,29.721757453293712,74,1,0,Flood
Himachal Pradesh,1141,17.02502288369362,57,0,1,Landslide
Uttarakhand,1489,19.651511995044686,60,0,1,Landslide
Maharashtra,1164,27.09554460361128,64,0,0,Flood
Telangana,813,30.439808919134105,50,0,0,Heatwave
Karnataka,1138,27.041332361209523,68,1,0,Flood
Jharkhand,1301,27.23054755677409,66,0,0,Flood
Madhya Pradesh,1083,28.79325281887928,64,0,0,Heatwave
Punjab,525,26.692794699617416,56,0,0,Flood
Haryana,712,28.619959832254153,53,0,0,Heatwave
Delhi,632,29.89678274418088,54,0,0,Heatwave
Kerala,2934,28.789884828572895,84,1,0,Flood
Assam,2879,25.119567201418146,78,0,1,Flood
Bihar,1306,30.116177712417127,69,0,0,Flood
Uttar Pradesh,1028,29.490452576339923,51,0,0,Heatwave
Rajasthan,692,31.887211155694956,40,0,0,Drought
Gujarat,790,29.83199743240904,50,1,0,Drought
Odisha,1359,30.656132316435276,80,1,0,Cyclone
Andhra Pradesh,1115,30.748135286195918,72,1,0,Cyclone
Tamil Nadu,965,30.145626444342167,69,1,0,Cyclone
West Bengal,1625,28.848910752310992,77,1,0,Flood
Himachal Pradesh,1343,17.236930867931438,60,0,1,Landslide
Uttarakhand,1605,19.806873504965882,62,0,1,Landslide
Maharashtra,1207,27.50042734018504,66,0,0,Flood
Telangana,892,29.169932730590933,52,0,0,Heatwave
Karnataka,1061,26.90864849239837,67,1,0,Flood
Jharkhand,1288,28.937400041530953,72,0,0,Flood
Madhya Pradesh,1212,29.575289617826513,61,0,0,Heatwave
Punjab,590,27.607833103906042,56,0,0,Flood
Haryana,682,28.375062690154078,54,0,0,Heatwave
Delhi,474,28.97316963993772,52,0,0,Heatwave
Kerala,2936,27.409387190609763,77,1,0,Flood
Assam,2926,26.704301948767796,76,0,1,Flood
Bihar,1249,29.194753078556325,67,0,0,Flood
Uttar Pradesh,1111,29.285905939588087,56,0,0,Heatwave
Rajasthan,541,32.07974444314874,43,0,0,Drought
Gujarat,909,29.954883168309532,52,1,0,Drought
Odisha,1366,30.402754687205213,76,1,0,Cyclone
Andhra Pradesh,1135,29.57393415524961,72,1,0,Cyclone
Tamil Nadu,975,30.34167060637205,67,1,0,Cyclone
West Bengal,1818,28.007876386433207,73,1,0,Flood
Himachal Pradesh,1367,17.587670144668518,57,0,1,Landslide
Uttarakhand,1520,20.73362573809563,65,0,1,Landslide
Maharashtra,1259,28.69328758495735,62,0,0,Flood
Telangana,1034,30.78165828624245,56,0,0,Heatwave
Karnataka,1132,26.067479498238523,74,1,0,Flood
Jharkhand,1153,27.878213261109984,67,0,0,Flood
Madhya Pradesh,1099,28.293008029358745,59,0,0,Heatwave
Punjab,568,27.965361977307207,59,0,0,Flood
Haryana,635,28.129237391591847,54,0,0,Heatwave
Delhi,569,29.75327159635604,45,0,0,Heatwave
Kerala,2960,27.309580276769463,79,1,0,Flood
Assam,2845,25.99660275000258,78,0,1,Flood
Bihar,1223,30.608284477005743,66,0,0,Flood
Uttar Pradesh,1052,28.55063997992245,51,0,0,Heatwave
Rajasthan,493,32.847310231043075,48,0,0,Drought
Gujarat,879,30.609866631926007,56,1,0,Drought
Odisha,1473,30.840973362589597,80,1,0,Cyclone
Andhra Pradesh,1032,29.257178532986654,71,1,0,Cyclone
Tamil Nadu,1096,29.603283447228975,72,1,0,Cyclone
West Bengal,1707,29.37882362353043,78,1,0,Flood
Himachal Pradesh,1352,18.735916689018087,62,0,1,Landslide
Uttarakhand,1447,20.586473339361568,63,0,1,Landslide
Maharashtra,1211,28.81910860220932,60,0,0,Flood
Telangana,1037,30.31736072096671,58,0,0,Heatwave
Karnataka,1106,27.623219687521853,66,1,0,Flood
Jharkhand,1235,27.33583744360762,67,0,0,Flood
Madhya Pradesh,1049,28.953919862838234,57,0,0,Heatwave
Punjab,580,26.31697522334508,53,0,0,Flood
Haryana,704,28.54850296808577,53,0,0,Heatwave
Delhi,557,29.39700504769385,54,0,0,Heatwave
Kerala,2774,27.72289576131525,77,1,0,Flood
Assam,2715,26.750813935582205,84,0,1,Flood
Bihar,1272,29.40999003501931,63,0,0,Flood
Uttar Pradesh,1076,28.027305564025678,59,0,0,Heatwave
Rajasthan,543,31.234446894990974,47,0,0,Drought
Gujarat,716,29.818882601510666,54,1,0,Drought
Odisha,1438,29.50345241181355,76,1,0,Cyclone
Andhra Pradesh,1084,30.64775196398402,73,1,0,Cyclone
Tamil Nadu,1054,30.419602062286806,72,1,0,Cyclone
West Bengal,1844,28.626362904030724,77,1,0,Flood
Himachal Pradesh,1131,18.34092820924364,57,0,1,Landslide
Uttarakhand,1527,19.796502793631337,69,0,1,Landslide
Maharashtra,1226,27.367424001835758,61,0,0,Flood
Telangana,766,30.72195050994714,56,0,0,Heatwave
Karnataka,1146,26.47303827302192,66,1,0,Flood
Jharkhand,1422,27.88282653664119,69,0,0,Flood
Madhya Pradesh,1007,29.65303420557941,56,0,0,Heatwave
Punjab,692,26.35706060276221,53,0,0,Flood
Haryana,680,27.98566909433623,48,0,0,Heatwave
Delhi,629,29.16322786720755,45,0,0,Heatwave
Kerala,3027,28.596087604032295,86,1,0,Flood
Assam,2753,25.950649122366684,76,0,1,Flood
Bihar,1271,29.734180453811174,63,0,0,Flood
Uttar Pradesh,1136,28.51984048001966,58,0,0,Heatwave
Rajasthan,469,32.33370272045385,46,0,0,Drought
Gujarat,821,30.522928366240127,56,1,0,Drought
Odisha,1386,29.757848655942436,81,1,0,Cyclone
Andhra Pradesh,1159,30.66697637605999,76,1,0,Cyclone
Tamil Nadu,962,30.28268297757993,74,1,0,Cyclone
West Bengal,1621,29.779017976265877,78,1,0,Flood
Himachal Pradesh,1267,18.979409189522652,56,0,1,Landslide
Uttarakhand,1492,19.21395993744071,60,0,1,Landslide
Maharashtra,1168,28.38717407010066,61,0,0,Flood
Telangana,773,29.97919914979674,50,0,0,Heatwave
Karnataka,1030,27.7748152690978,66,1,0,Flood
Jharkhand,1367,28.780547491280203,74,0,0,Flood
Madhya Pradesh,985,29.022957315460822,57,0,0,Heatwave
Punjab,663,27.16111357385127,58,0,0,Flood
Haryana,479,28.429557616057572,48,0,0,Heatwave
Delhi,574,28.794708068900526,51,0,0,Heatwave
Kerala,2981,27.980043989587386,82,1,0,Flood
Assam,2829,26.93417314841777,80,0,1,Flood
Bihar,1153,30.291621727061223,68,0,0,Flood
Uttar Pradesh,1097,28.722247594793426,52,0,0,Heatwave
Rajasthan,618,32.137148988921545,45,0,0,Drought
Gujarat,786,29.946846119973724,58,1,0,Drought
Odisha,1437,29.071491582789083,80,1,0,Cyclone
Andhra Pradesh,1209,29.861846763941593,74,1,0,Cyclone
Tamil Nadu,830,30.97762554446028,71,1,0,Cyclone
West Bengal,1740,28.33089132902814,77,1,0,Flood
Himachal Pradesh,1262,17.645032255846694,60,0,1,Landslide
Uttarakhand,1466,20.795498897644652,64,0,1,Landslide
Maharashtra,1114,27.393493862918053,61,0,0,Flood
Telangana,967,30.228927467631557,50,0,0,Heatwave
Karnataka,1146,26.83609604452516,66,1,0,Flood
Jharkhand,1441,28.315535225488734,72,0,0,Flood
Madhya Pradesh,1004,29.302977003429994,59,0,0,Heatwave
Punjab,515,27.597089551075285,52,0,0,Flood
Haryana,730,28.766358281290728,45,0,0,Heatwave
Delhi,660,29.563420165693906,46,0,0,Heatwave
Kerala,2785,28.670866989549992,83,1,0,Flood
Assam,2905,26.821394145373933,80,0,1,Flood
Bihar,1319,30.629137887409087,66,0,0,Flood
Uttar Pradesh,845,28.765689438312158,51,0,0,Heatwave
Rajasthan,606,31.90755434197049,41,0,0,Drought
Gujarat,936,29.36626778214216,52,1,0,Drought
Odisha,1404,29.38313642409579,79,1,0,Cyclone
Andhra Pradesh,1134,30.618150307279492,75,1,0,Cyclone
Tamil Nadu,970,29.34006798718849,66,1,0,Cyclone
West Bengal,1623,29.622338177697443,77,1,0,Flood
Himachal Pradesh,1144,18.28461178937288,64,0,1,Landslide
Uttarakhand,1439,19.134279609818172,64,0,1,Landslide
Maharashtra,1086,27.035788404116097,65,0,0,Flood
Telangana,755,29.30065309836984,50,0,0,Heatwave
Karnataka,1150,26.090301070920052,67,1,0,Flood
Jharkhand,1360,28.127199332729745,71,0,0,Flood
Madhya Pradesh,1193,29.089158345631933,61,0,0,Heatwave
Punjab,575,27.83501780244087,58,0,0,Flood
Haryana,513,27.32886902239147,51,0,0,Heatwave
Delhi,548,29.74214210950673,45,0,0,Heatwave
Kerala,2815,27.308053544973337,83,1,0,Flood
Assam,2964,25.72215268387766,83,0,1,Flood
Bihar,1050,30.966235956705695,61,0,0,Flood
Uttar Pradesh,1120,29.584478366144356,54,0,0,Heatwave
Rajasthan,672,32.65960747218504,43,0,0,Drought
Gujarat,857,29.51441538675742,55,1,0,Drought
Odisha,1373,30.90569100508022,79,1,0,Cyclone
Andhra Pradesh,1185,29.85508507562852,75,1,0,Cyclone
Tamil Nadu,862,29.785981491980927,71,1,0,Cyclone
West Bengal,1613,29.32693233914388,81,1,0,Flood
Himachal Pradesh,1207,17.76048651768572,58,0,1,Landslide
Uttarakhand,1468,20.00355666286194,65,0,1,Landslide
Maharashtra,1250,28.82337421365107,66,0,0,Flood
Telangana,915,29.859005852106392,51,0,0,Heatwave
Karnataka,1050,26.57096046635756,74,1,0,Flood
Jharkhand,1240,27.881964614796672,67,0,0,Flood
Madhya Pradesh,1026,29.645026264918883,55,0,0,Heatwave
Punjab,676,26.31007852929783,52,0,0,Flood
Haryana,511,27.138895818393667,54,0,0,Heatwave
Delhi,648,28.92281154337243,47,0,0,Heatwave
Kerala,2808,28.32066656116774,85,1,0,Flood
Assam,2822,25.691767126930394,76,0,1,Flood
Bihar,1190,30.028439827779525,63,0,0,Flood
Uttar Pradesh,1103,29.647747864797417,53,0,0,Heatwave
Rajasthan,626,31.026478296390472,43,0,0,Drought
Gujarat,687,29.391983500399945,51,1,0,Drought
Odisha,1493,29.457820951877448,75,1,0,Cyclone
Andhra Pradesh,960,29.389001226314516,74,1,0,Cyclone
Tamil Nadu,1024,29.035881487011753,66,1,0,Cyclone
West Bengal,1680,29.600563778200176,77,1,0,Flood
Himachal Pradesh,1326,18.381794889286617,62,0,1,Landslide
Uttarakhand,1522,19.311074342229933,67,0,1,Landslide
Maharashtra,1280,28.85452035649823,65,0,0,Flood
Telangana,999,29.06988470312928,54,0,0,Heatwave
Karnataka,1049,26.84643812394862,71,1,0,Flood
Jharkhand,1329,28.5079750632479,69,0,0,Flood
Madhya Pradesh,954,29.938855716449208,60,0,0,Heatwave
Punjab,516,27.789013236699702,55,0,0,Flood
Haryana,740,27.764137412446562,54,0,0,Heatwave
Delhi,764,28.863529744503207,45,0,0,Heatwave
Kerala,2931,27.277499581747538,79,1,0,Flood
Assam,2787,25.692004940481954,80,0,1,Flood
Bihar,1072,29.2836365282489,69,0,0,Flood
Uttar Pradesh,1126,28.95455667868701,51,0,0,Heatwave
Rajasthan,644,31.094247306467846,44,0,0,Drought
Gujarat,658,29.655069644503737,56,1,0,Drought
Odisha,1424,29.749874727580313,80,1,0,Cyclone
Andhra Pradesh,1177,30.773472166310526,75,1,0,Cyclone
Tamil Nadu,811,30.637250194827306,73,1,0,Cyclone
West Bengal,1779,28.694744553025064,77,1,0,Flood
Himachal Pradesh,1314,17.54556964906162,60,0,1,Landslide
Uttarakhand,1491,19.336432117887817,64,0,1,Landslide
Maharashtra,1246,28.753101234875423,63,0,0,Flood
Telangana,859,30.340013219535788,55,0,0,Heatwave
Karnataka,1104,27.615739873959463,72,1,0,Flood
Jharkhand,1159,28.729620705286692,73,0,0,Flood
Madhya Pradesh,963,28.304501210691853,61,0,0,Heatwave
Punjab,519,26.111788310532464,52,0,0,Flood
Haryana,742,27.720073058605063,54,0,0,Heatwave
Delhi,526,28.099268079686283,45,0,0,Heatwave
Kerala,2895,27.81615510483261,82,1,0,Flood
Assam,2754,26.82382596607391,79,0,1,Flood
Bihar,1098,29.45535950022099,64,0,0,Flood
Uttar Pradesh,1050,29.939075008322888,51,0,0,Heatwave
Rajasthan,588,31.919925444136833,41,0,0,Drought
Gujarat,740,30.03930577111557,56,1,0,Drought
Odisha,1592,29.601802271128268,76,1,0,Cyclone
Andhra Pradesh,1102,30.054143414983727,73,1,0,Cyclone
Tamil Nadu,1061,29.307883361285498,71,1,0,Cyclone
West Bengal,1815,28.70337135077353,82,1,0,Flood
Himachal Pradesh,1300,18.027840768811657,58,0,1,Landslide
Uttarakhand,1698,20.178608585032176,69,0,1,Landslide
Maharashtra,1202,28.914770360920265,64,0,0,Flood
Telangana,944,30.572391516815834,59,0,0,Heatwave
Karnataka,1078,26.36041307373349,68,1,0,Flood
Jharkhand,1277,28.70128771914857,69,0,0,Flood
Madhya Pradesh,1119,28.05184204110267,62,0,0,Heatwave
Punjab,624,26.380886431556686,52,0,0,Flood
Haryana,719,28.571661390992436,45,0,0,Heatwave
Delhi,761,29.919587256543547,46,0,0,Heatwave
Kerala,2972,27.855657744880737,77,1,0,Flood
Assam,2943,26.594660504131788,84,0,1,Flood
Bihar,1269,30.011885031857258,61,0,0,Flood
Uttar Pradesh,911,29.376548623532376,51,0,0,Heatwave
Rajasthan,402,32.163149974104144,47,0,0,Drought
Gujarat,895,30.078936676409118,52,1,0,Drought
Odisha,1456,29.436068407518732,74,1,0,Cyclone
Andhra Pradesh,1217,30.55364115004713,73,1,0,Cyclone
Tamil Nadu,826,29.13270377472219,74,1,0,Cyclone
West Bengal,1849,29.26011272606601,81,1,0,Flood
Himachal Pradesh,1168,18.102363636550212,57,0,1,Landslide
Uttarakhand,1526,20.799938691535196,63,0,1,Landslide
Maharashtra,1122,28.613653532239468,60,0,0,Flood
Telangana,1028,29.46761543741063,56,0,0,Heatwave
Karnataka,1168,26.269280119816415,65,1,0,Flood
Jharkhand,1282,27.402060688224175,74,0,0,Flood
Madhya Pradesh,1018,29.645624721237112,64,0,0,Heatwave
Punjab,770,27.280501254604115,59,0,0,Flood
Haryana,476,28.39102649724957,49,0,0,Heatwave
Delhi,708,29.565589118025393,47,0,0,Heatwave
Kerala,2948,27.18174496798349,83,1,0,Flood
Assam,2679,25.967152762548167,83,0,1,Flood
Bihar,1175,30.03888290539051,64,0,0,Flood
Uttar Pradesh,1115,28.95790299088786,51,0,0,Heatwave
Rajasthan,506,32.01930987964981,47,0,0,Drought
Gujarat,763,29.918722792865324,51,1,0,Drought
Odisha,1418,30.029034809358183,73,1,0,Cyclone
Andhra Pradesh,1191,29.929395880568343,74,1,0,Cyclone
Tamil Nadu,1034,29.13743741344537,71,1,0,Cyclone
West Bengal,1619,29.212826648509935,73,1,0,Flood
Himachal Pradesh,1309,18.001970700653914,59,0,1,Landslide
Uttarakhand,1405,19.4046629971717,69,0,1,Landslide
Maharashtra,1201,28.814564546465306,67,0,0,Flood
Telangana,863,29.9004997888049,56,0,0,Heatwave
Karnataka,1064,26.97998485196076,71,1,0,Flood
Jharkhand,1426,27.909473647803935,70,0,0,Flood
Madhya Pradesh,1217,29.167354246948527,60,0,0,Heatwave
Punjab,719,26.628145856542993,58,0,0,Flood
Haryana,488,27.659119210986322,47,0,0,Heatwave
Delhi,622,28.285148227292378,45,0,0,Heatwave
Kerala,3054,27.471232681450292,82,1,0,Flood
Assam,2876,26.812161430888565,75,0,1,Flood
Bihar,1163,30.946248825571285,65,0,0,Flood
Uttar Pradesh,1012,29.984367215205236,54,0,0,Heatwave
Rajasthan,594,31.510866463849872,40,0,0,Drought
Gujarat,923,29.932494023505935,55,1,0,Drought
Odisha,1462,30.369822561960827,73,1,0,Cyclone
Andhra Pradesh,1089,29.814983888284477,77,1,0,Cyclone
Tamil Nadu,1033,29.69475340068513,65,1,0,Cyclone
West Bengal,1785,29.976271422684423,76,1,0,Flood
Himachal Pradesh,1223,18.497536815811326,56,0,1,Landslide
Uttarakhand,1435,19.918994465191005,60,0,1,Landslide
Maharashtra,1222,27.564108956468377,63,0,0,Flood
Telangana,822,29.62825511748557,53,0,0,Heatwave
Karnataka,1142,27.118207538776122,65,1,0,Flood
Jharkhand,1234,27.420079628222783,71,0,0,Flood
Madhya Pradesh,1085,29.98574598960867,59,0,0,Heatwave
Punjab,723,27.561907732371917,53,0,0,Flood
Haryana,744,28.055105364087265,46,0,0,Heatwave
Delhi,633,28.253056156596102,50,0,0,Heatwave
Kerala,2852,27.58667814528379,85,1,0,Flood
Assam,2855,25.69032384112365,78,0,1,Flood
Bihar,1216,29.257660585909104,62,0,0,Flood
Uttar Pradesh,1056,29.75152407502101,53,0,0,Heatwave
Rajasthan,563,32.67320534968572,47,0,0,Drought
Gujarat,901,29.723361753490174,50,1,0,Drought
Odisha,1585,30.033883399186063,80,1,0,Cyclone
Andhra Pradesh,1226,29.588972567460434,72,1,0,Cyclone
Tamil Nadu,815,29.35934312030087,67,1,0,Cyclone
West Bengal,1704,28.16129811021494,75,1,0,Flood
Himachal Pradesh,1292,17.52514946961453,62,0,1,Landslide
Uttarakhand,1554,20.77431877018579,64,0,1,Landslide
Maharashtra,1184,28.830048727402954,63,0,0,Flood
Telangana,979,30.638611966586694,58,0,0,Heatwave
Karnataka,1225,26.169736868274253,65,1,0,Flood
Jharkhand,1294,27.746547465247826,72,0,0,Flood
Madhya Pradesh,1210,28.339681641649786,62,0,0,Heatwave
Punjab,616,27.67972622350726,57,0,0,Flood
Haryana,643,28.45213743869653,54,0,0,Heatwave
Delhi,768,29.31791962264883,46,0,0,Heatwave
Kerala,3050,28.850549750230435,78,1,0,Flood
Assam,2868,25.271536196236397,76,0,1,Flood
Bihar,1336,29.76833731248986,62,0,0,Flood
Uttar Pradesh,1004,29.216886910749054,51,0,0,Heatwave
Rajasthan,548,32.04032920807999,42,0,0,Drought
Gujarat,733,30.480999587359403,54,1,0,Drought
Odisha,1434,29.174143179917174,75,1,0,Cyclone
Andhra Pradesh,1100,30.908540217087726,71,1,0,Cyclone
Tamil Nadu,954,29.83818702098238,68,1,0,Cyclone
West Bengal,1751,28.50883075494002,78,1,0,Flood
Himachal Pradesh,1298,17.22602173054073,56,0,1,Landslide
Uttarakhand,1697,20.238509287344375,67,0,1,Landslide
Maharashtra,1157,28.169696050330064,63,0,0,Flood
Telangana,932,29.118429303488075,53,0,0,Heatwave
Karnataka,1092,27.886969882777514,74,1,0,Flood
Jharkhand,1302,27.315543654248078,72,0,0,Flood
Madhya Pradesh,991,29.415043246071868,64,0,0,Heatwave
Punjab,694,26.258277449480115,52,0,0,Flood
Haryana,551,27.919488725535828,53,0,0,Heatwave
Delhi,488,29.95340788558576,52,0,0,Heatwave
Kerala,2861,27.327033466333912,82,1,0,Flood
Assam,2889,26.566348462617725,81,0,1,Flood
Bihar,1278,30.151731588072526,60,0,0,Flood
Uttar Pradesh,1053,28.524261859978967,56,0,0,Heatwave
Rajasthan,598,32.26606057487779,46,0,0,Drought
Gujarat,770,29.350286258663722,53,1,0,Drought
Odisha,1558,29.10751630811025,73,1,0,Cyclone
Andhra Pradesh,1176,29.975394627227807,77,1,0,Cyclone
Tamil Nadu,1059,30.497808736628514,72,1,0,Cyclone
West Bengal,1682,29.743866122465946,80,1,0,Flood
Himachal Pradesh,1374,17.855367052577325,64,0,1,Landslide
Uttarakhand,1487,20.758883069081733,61,0,1,Landslide
Maharashtra,1145,28.813614603731203,61,0,0,Flood
Telangana,944,30.44763138459203,56,0,0,Heatwave
Karnataka,1284,27.68432200606826,67,1,0,Flood
Jharkhand,1277,28.72671857953371,71,0,0,Flood
Madhya Pradesh,994,29.86640010951958,55,0,0,Heatwave
Punjab,576,26.808880010191643,54,0,0,Flood
Haryana,608,27.193182987919954,46,0,0,Heatwave
Delhi,541,28.6291538620553,53,0,0,Heatwave
Kerala,2891,27.447191817168555,77,1,0,Flood
Assam,2795,26.42386755612694,81,0,1,Flood
Bihar,1076,30.796511599915757,62,0,0,Flood
Uttar Pradesh,1071,28.988047275570437,57,0,0,Heatwave
Rajasthan,400,32.54576683487949,44,0,0,Drought
Gujarat,735,29.436651936989218,54,1,0,Drought
Odisha,1484,29.746556424445593,81,1,0,Cyclone
Andhra Pradesh,969,29.087608276017043,71,1,0,Cyclone
Tamil Nadu,1030,30.23894590069448,68,1,0,Cyclone
West Bengal,1611,29.948694278590175,73,1,0,Flood
Himachal Pradesh,1168,18.368478401332656,59,0,1,Landslide
Uttarakhand,1669,19.59878933940702,68,0,1,Landslide
Maharashtra,1147,28.824128190588496,66,0,0,Flood
Telangana,1007,30.575623312045366,57,0,0,Heatwave
Karnataka,1138,26.956926422510705,69,1,0,Flood
Jharkhand,1352,27.160130965639635,65,0,0,Flood
Madhya Pradesh,1117,29.231830651569215,64,0,0,Heatwave
Punjab,505,26.5782358973979,50,0,0,Flood
Haryana,501,28.641610976613503,45,0,0,Heatwave
Delhi,726,28.183534045683793,49,0,0,Heatwave
Kerala,3055,28.242260318074813,83,1,0,Flood
Assam,2861,25.432009446978746,84,0,1,Flood
Bihar,1094,29.699717261249017,65,0,0,Flood
Uttar Pradesh,898,28.547359871029638,55,0,0,Heatwave
Rajasthan,563,31.794787773522774,48,0,0,Drought
Gujarat,835,30.340342142517066,52,1,0,Drought
Odisha,1598,30.388748960885955,75,1,0,Cyclone
Andhra Pradesh,1021,30.4136371475803,70,1,0,Cyclone
Tamil Nadu,1065,29.455814104361856,69,1,0,Cyclone
West Bengal,1761,29.799220129026946,79,1,0,Flood
Himachal Pradesh,1354,17.73368898637247,62,0,1,Landslide
Uttarakhand,1627,19.402159343428078,60,0,1,Landslide
Maharashtra,1161,28.755587151133295,64,0,0,Flood
Telangana,828,30.386134098971365,55,0,0,Heatwave
Karnataka,1098,26.61030388155159,68,1,0,Flood
Jharkhand,1432,28.08618211821569,69,0,0,Flood
Madhya Pradesh,1036,29.18926494777989,57,0,0,Heatwave
Punjab,772,27.070517329276758,57,0,0,Flood
Haryana,677,27.177214356565322,52,0,0,Heatwave
Delhi,673,28.384236008918307,52,0,0,Heatwave
Kerala,2927,27.427809396484513,79,1,0,Flood
Assam,2866,25.99639583682875,76,0,1,Flood
Bihar,1257,29.939065848297812,69,0,0,Flood
Uttar Pradesh,1060,29.3887494859062,54,0,0,Heatwave
Rajasthan,453,31.019875022435333,43,0,0,Drought
Gujarat,926,29.20051596698734,57,1,0,Drought
Odisha,1447,30.545369667053677,74,1,0,Cyclone
Andhra Pradesh,1156,30.83732567721543,77,1,0,Cyclone
Tamil Nadu,1026,30.665351074100037,66,1,0,Cyclone
West Bengal,1724,29.66723236921184,77,1,0,Flood
Himachal Pradesh,1369,18.851714572668154,57,0,1,Landslide
Uttarakhand,1641,20.10665119926203,60,0,1,Landslide
Maharashtra,1280,27.705864126565487,67,0,0,Flood
Telangana,952,29.093593875586098,53,0,0,Heatwave
Karnataka,1117,26.376674081791645,67,1,0,Flood
Jharkhand,1449,27.493280702181565,71,0,0,Flood
Madhya Pradesh,1009,28.84788734352185,57,0,0,Heatwave
Punjab,528,26.177574493663947,51,0,0,Flood
Haryana,745,28.123404688436594,48,0,0,Heatwave
Delhi,654,29.978655563249795,54,0,0,Heatwave
Kerala,2960,28.961412477572235,78,1,0,Flood
Assam,2760,26.852012466089835,82,0,1,Flood
Bihar,1224,30.953197519964036,63,0,0,Flood
Uttar Pradesh,934,28.200473964948202,53,0,0,Heatwave
Rajasthan,692,31.098432536110106,40,0,0,Drought
Gujarat,918,29.709722139707107,53,1,0,Drought
Odisha,1582,29.420997735667303,75,1,0,Cyclone
Andhra Pradesh,1120,30.909947062582006,75,1,0,Cyclone
Tamil Nadu,883,29.34091336705493,67,1,0,Cyclone
West Bengal,1687,29.736922047411838,78,1,0,Flood
Himachal Pradesh,1198,17.81610772387247,56,0,1,Landslide
Uttarakhand,1519,20.432792171837804,69,0,1,Landslide
Maharashtra,1232,28.988163374524365,69,0,0,Flood
Telangana,817,30.664591940356537,56,0,0,Heatwave
Karnataka,1225,26.624418033502643,72,1,0,Flood
Jharkhand,1277,28.506830533622455,74,0,0,Flood
Madhya Pradesh,1032,29.49192816365647,55,0,0,Heatwave
